id,age,sex,race,class,degree,region,happy,relig,partyid,childs,marital,vetyears,srcbelt,born,gunlaw_bin,racopen_bin,getahead_bin,colcom_bin,libmslm_bin
1849,39.0,1,1,2.0,1,3,2.0,2.0,2.0,2.0,3.0,0.0,5,1,1,1,0,1,1
1850,21.0,2,1,3.0,1,3,2.0,4.0,4.0,0.0,5.0,0.0,5,1,0,0,0,1,1
1851,54.0,2,1,2.0,2,3,2.0,1.0,5.0,1.0,1.0,0.0,5,1,1,1,0,1,1
1852,33.0,2,1,2.0,3,3,2.0,11.0,2.0,1.0,1.0,0.0,5,1,1,0,0,1,1
1853,60.0,2,1,2.0,1,3,1.0,1.0,1.0,1.0,3.0,0.0,5,1,1,1,0,1,1
1854,29.0,2,1,2.0,3,3,2.0,4.0,0.0,1.0,3.0,0.0,5,1,1,1,0,1,1
1855,72.0,2,1,2.0,1,3,2.0,1.0,0.0,3.0,1.0,0.0,5,1,1,1,0,0,0
1856,20.0,2,1,1.0,0,3,1.0,4.0,0.0,1.0,5.0,0.0,5,1,1,1,0,0,0
1858,80.0,1,1,3.0,4,3,2.0,1.0,6.0,4.0,1.0,0.0,5,1,0,0,1,1,1
1859,56.0,2,1,3.0,4,3,2.0,1.0,5.0,1.0,1.0,0.0,5,1,1,0,0,1,1
1860,44.0,2,1,2.0,1,3,2.0,4.0,4.0,2.0,1.0,0.0,5,1,0,1,0,1,1
1861,31.0,2,2,1.0,2,3,2.0,1.0,1.0,2.0,3.0,0.0,5,1,1,1,0,1,1
1862,49.0,2,1,1.0,1,3,3.0,1.0,6.0,3.0,3.0,0.0,5,1,1,1,0,0,0
1863,37.0,2,3,3.0,4,3,2.0,9.0,2.0,3.0,1.0,0.0,5,2,1,0,1,1,0
1864,84.0,1,1,2.0,1,3,1.0,1.0,5.0,3.0,1.0,0.0,5,1,1,1,0,0,0
1865,67.0,2,1,3.0,1,3,2.0,4.0,4.0,1.0,1.0,0.0,5,1,1,1,0,0,0
1866,58.0,2,1,2.0,1,3,2.0,1.0,4.0,2.0,1.0,0.0,5,1,1,1,1,0,1
1867,53.0,1,1,3.0,1,3,1.0,1.0,5.0,3.0,1.0,0.0,5,1,0,0,1,1,1
1868,39.0,1,1,1.0,1,3,3.0,4.0,7.0,3.0,1.0,0.0,5,1,0,1,1,1,1
1870,54.0,2,1,2.0,3,3,1.0,5.0,0.0,0.0,1.0,0.0,5,1,0,0,1,1,1
1871,31.0,2,1,2.0,1,3,2.0,11.0,1.0,3.0,5.0,0.0,5,1,1,1,0,1,0
1872,73.0,1,1,2.0,1,3,2.0,1.0,5.0,2.0,4.0,0.0,5,2,1,1,1,1,1
1873,67.0,1,1,2.0,1,3,1.0,1.0,6.0,1.0,1.0,2.0,5,1,1,0,0,0,0
1874,47.0,2,3,3.0,4,3,2.0,6.0,2.0,4.0,1.0,0.0,5,2,1,1,0,0,0
1875,78.0,1,1,2.0,1,3,1.0,1.0,6.0,4.0,1.0,0.0,5,1,0,1,0,1,1
1878,88.0,2,1,3.0,0,3,1.0,1.0,3.0,4.0,2.0,0.0,5,1,1,1,0,0,0
1880,79.0,1,1,2.0,0,3,1.0,1.0,0.0,2.0,1.0,2.0,5,1,1,1,0,0,0
1881,41.0,2,1,2.0,1,3,2.0,11.0,5.0,0.0,5.0,0.0,5,1,1,1,0,1,0
1882,64.0,1,1,3.0,1,3,1.0,4.0,3.0,3.0,2.0,0.0,5,1,0,1,0,1,1
1883,61.0,1,1,2.0,1,3,2.0,4.0,2.0,0.0,1.0,0.0,5,1,0,0,1,1,1
1885,19.0,1,1,2.0,0,3,3.0,1.0,6.0,0.0,5.0,1.0,5,1,1,1,0,0,0
1886,39.0,2,1,3.0,4,3,1.0,1.0,6.0,2.0,1.0,0.0,5,1,1,1,0,0,0
1887,41.0,2,1,2.0,1,3,2.0,1.0,6.0,1.0,3.0,0.0,5,1,0,1,1,1,0
1888,44.0,1,1,3.0,3,3,2.0,1.0,4.0,0.0,1.0,0.0,5,1,1,0,1,1,1
1889,57.0,1,1,3.0,3,3,1.0,1.0,5.0,3.0,1.0,0.0,5,1,0,0,0,1,1
1891,46.0,2,1,3.0,2,3,2.0,1.0,5.0,3.0,1.0,0.0,5,1,1,1,0,1,1
1892,41.0,2,1,2.0,2,3,1.0,1.0,5.0,2.0,1.0,0.0,5,1,1,1,0,1,0
1895,42.0,1,3,2.0,1,3,2.0,1.0,6.0,3.0,3.0,3.0,5,1,1,1,0,0,0
1897,56.0,2,1,3.0,3,3,1.0,1.0,2.0,0.0,5.0,0.0,5,1,1,1,1,1,1
1898,39.0,2,1,2.0,3,3,1.0,4.0,3.0,2.0,1.0,0.0,5,1,1,0,0,0,1
1900,50.0,2,1,2.0,3,3,2.0,4.0,3.0,1.0,3.0,0.0,5,1,1,1,1,1,1
1903,80.0,2,1,3.0,1,3,2.0,2.0,6.0,5.0,2.0,0.0,5,1,1,1,1,0,0
1904,51.0,2,1,1.0,1,3,1.0,1.0,3.0,2.0,3.0,0.0,5,1,1,1,0,0,0
1905,71.0,1,1,3.0,0,3,2.0,4.0,1.0,3.0,1.0,0.0,5,1,1,1,0,1,1
1906,39.0,1,1,3.0,1,3,1.0,1.0,4.0,4.0,1.0,1.0,5,1,0,1,0,1,1
1907,84.0,2,1,3.0,1,3,2.0,1.0,6.0,3.0,2.0,0.0,5,1,1,0,0,0,0
1908,43.0,1,2,2.0,1,3,2.0,1.0,3.0,3.0,1.0,0.0,5,1,0,1,0,1,1
1912,37.0,1,1,3.0,3,3,1.0,4.0,4.0,0.0,1.0,0.0,5,1,0,1,0,1,1
1915,89.0,1,1,2.0,1,4,2.0,1.0,1.0,2.0,1.0,0.0,5,1,1,1,1,1,1
1919,57.0,2,1,2.0,1,4,2.0,1.0,5.0,2.0,1.0,0.0,5,1,1,1,0,1,1
1920,55.0,1,1,3.0,4,4,1.0,2.0,6.0,3.0,1.0,0.0,5,1,0,0,0,1,0
1921,64.0,1,1,3.0,3,4,1.0,1.0,3.0,3.0,1.0,0.0,5,1,1,1,1,1,1
1922,58.0,2,1,2.0,1,4,2.0,1.0,4.0,0.0,1.0,0.0,5,1,0,1,0,0,0
1925,31.0,2,1,3.0,4,4,1.0,1.0,6.0,0.0,1.0,0.0,5,1,1,1,0,1,1
1926,64.0,1,1,3.0,1,4,2.0,1.0,6.0,2.0,1.0,0.0,5,1,1,0,0,0,1
1927,27.0,1,2,3.0,1,4,1.0,9.0,1.0,1.0,1.0,0.0,5,2,1,0,0,1,1
1928,59.0,1,1,2.0,2,4,2.0,4.0,4.0,2.0,3.0,1.0,5,1,0,0,1,1,1
1929,38.0,2,1,2.0,2,4,2.0,1.0,2.0,2.0,1.0,0.0,5,1,1,1,0,0,0
1930,29.0,1,1,2.0,1,4,2.0,1.0,5.0,0.0,1.0,0.0,5,1,0,0,1,1,1
1931,75.0,1,1,2.0,1,4,2.0,2.0,1.0,2.0,1.0,1.0,5,1,1,1,0,1,0
1932,45.0,2,1,2.0,1,4,2.0,4.0,4.0,4.0,5.0,0.0,5,1,1,1,0,0,0
1933,44.0,2,1,2.0,1,4,1.0,1.0,4.0,3.0,3.0,0.0,5,1,1,1,0,1,0
1934,29.0,2,3,2.0,0,4,1.0,2.0,3.0,2.0,5.0,0.0,5,2,1,1,0,0,0
1935,79.0,1,1,1.0,1,4,3.0,1.0,5.0,3.0,1.0,2.0,5,1,1,0,0,0,0
1937,85.0,1,1,3.0,1,4,1.0,2.0,2.0,8.0,1.0,1.0,5,1,1,1,1,1,0
1938,66.0,1,1,3.0,4,4,2.0,1.0,3.0,5.0,1.0,2.0,5,1,1,0,0,1,0
1939,26.0,2,1,2.0,2,4,2.0,4.0,2.0,0.0,5.0,0.0,5,1,1,1,1,0,1
1940,66.0,2,1,3.0,1,4,2.0,1.0,3.0,4.0,1.0,0.0,5,1,0,0,0,0,0
1941,65.0,2,1,2.0,1,4,2.0,1.0,2.0,2.0,3.0,0.0,5,1,1,0,0,0,0
1943,56.0,1,1,2.0,0,4,1.0,11.0,4.0,1.0,5.0,0.0,5,1,0,1,0,1,1
1944,56.0,1,1,1.0,1,4,2.0,1.0,6.0,0.0,5.0,3.0,5,1,1,0,0,1,0
1945,34.0,1,1,3.0,0,4,2.0,1.0,2.0,1.0,5.0,0.0,5,1,1,0,1,1,0
1946,55.0,1,2,2.0,1,4,2.0,1.0,0.0,0.0,5.0,2.0,5,1,1,1,0,1,1
1950,52.0,1,1,3.0,3,4,2.0,4.0,3.0,2.0,3.0,0.0,5,1,0,1,1,1,1
1951,23.0,1,1,2.0,1,4,2.0,4.0,2.0,0.0,5.0,0.0,5,1,1,1,1,1,1
1952,33.0,1,1,3.0,1,4,2.0,1.0,6.0,2.0,1.0,0.0,5,1,0,1,1,1,0
1954,28.0,1,1,2.0,3,4,2.0,2.0,4.0,2.0,5.0,0.0,5,1,0,1,0,0,0
1956,33.0,1,1,2.0,1,4,2.0,4.0,4.0,1.0,1.0,0.0,5,1,1,0,0,1,1
1957,68.0,1,1,3.0,1,4,2.0,1.0,6.0,2.0,1.0,3.0,5,1,0,1,1,0,0
1958,44.0,1,1,3.0,1,4,1.0,4.0,2.0,2.0,1.0,0.0,5,1,1,1,1,1,1
1959,74.0,2,1,2.0,0,4,1.0,1.0,6.0,5.0,1.0,0.0,5,1,1,0,0,0,0
1960,55.0,2,1,2.0,3,4,3.0,1.0,2.0,1.0,1.0,0.0,5,1,1,1,1,1,1
1961,67.0,1,1,2.0,1,4,2.0,1.0,6.0,2.0,1.0,0.0,5,2,0,0,0,0,0
1962,59.0,2,1,3.0,4,4,1.0,2.0,2.0,2.0,1.0,0.0,5,1,1,0,0,1,0
1963,55.0,2,2,3.0,1,7,2.0,1.0,1.0,3.0,5.0,0.0,5,1,1,1,1,1,1
1964,45.0,2,2,1.0,0,7,2.0,2.0,2.0,3.0,5.0,0.0,5,1,1,1,1,1,0
1966,27.0,2,1,2.0,1,7,1.0,1.0,6.0,1.0,5.0,0.0,5,1,1,1,0,1,0
1967,34.0,2,1,2.0,0,7,1.0,2.0,3.0,3.0,1.0,0.0,5,1,1,1,0,0,0
1968,61.0,1,2,3.0,1,7,3.0,4.0,2.0,0.0,4.0,3.0,5,1,1,1,1,0,1
1969,30.0,2,2,2.0,3,7,1.0,1.0,0.0,0.0,1.0,0.0,5,1,1,1,0,1,0
1971,56.0,1,2,2.0,1,7,2.0,1.0,0.0,1.0,5.0,3.0,5,1,1,1,0,0,0
1972,58.0,1,1,3.0,1,7,2.0,1.0,6.0,0.0,2.0,3.0,5,1,0,1,1,1,1
1973,38.0,2,1,2.0,1,7,1.0,11.0,3.0,3.0,3.0,0.0,5,1,1,1,0,0,0
1974,26.0,2,2,2.0,1,7,1.0,2.0,1.0,1.0,5.0,0.0,5,1,1,0,0,1,0
1975,71.0,2,1,3.0,1,7,2.0,2.0,5.0,2.0,1.0,0.0,5,1,1,1,1,0,0
1976,44.0,1,2,2.0,0,7,3.0,1.0,0.0,5.0,3.0,0.0,5,1,0,1,0,1,0
1977,35.0,2,2,1.0,3,7,2.0,2.0,1.0,0.0,5.0,0.0,5,1,1,1,0,1,1
1978,38.0,2,2,2.0,4,7,1.0,1.0,0.0,2.0,1.0,0.0,5,1,1,1,0,1,0
1981,84.0,1,1,3.0,1,7,3.0,2.0,7.0,0.0,2.0,3.0,5,1,1,1,0,0,1
1983,65.0,2,2,3.0,0,7,1.0,2.0,0.0,3.0,1.0,0.0,6,1,1,1,1,1,0
1984,26.0,1,1,2.0,1,7,2.0,2.0,4.0,3.0,5.0,0.0,6,1,1,1,1,0,0
1985,52.0,2,1,3.0,1,7,1.0,1.0,6.0,3.0,1.0,0.0,6,1,1,1,0,1,0
1986,59.0,1,2,1.0,1,7,3.0,2.0,0.0,0.0,5.0,0.0,6,1,1,1,1,0,0
1987,54.0,1,1,1.0,1,7,2.0,1.0,2.0,0.0,3.0,0.0,6,1,0,1,0,1,1
1988,44.0,2,1,3.0,1,7,2.0,1.0,6.0,2.0,1.0,0.0,5,1,0,0,0,1,0
1989,67.0,2,1,1.0,0,7,3.0,2.0,3.0,8.0,1.0,0.0,5,1,0,0,0,0,0
1990,63.0,2,1,1.0,1,7,2.0,2.0,2.0,4.0,3.0,0.0,5,1,1,0,0,1,1
1991,29.0,2,1,2.0,3,7,1.0,1.0,5.0,0.0,5.0,0.0,5,1,1,0,0,0,0
1992,60.0,1,1,3.0,4,7,1.0,1.0,5.0,3.0,1.0,0.0,5,1,0,1,0,1,0
1993,20.0,1,1,3.0,1,7,2.0,1.0,5.0,0.0,5.0,0.0,5,1,0,1,0,1,0
1994,65.0,2,1,2.0,1,7,1.0,1.0,3.0,8.0,3.0,1.0,5,1,1,1,0,1,0
1996,53.0,2,1,2.0,1,7,2.0,2.0,3.0,2.0,5.0,0.0,5,1,1,1,0,0,1
1999,19.0,2,1,3.0,1,7,1.0,1.0,2.0,0.0,5.0,0.0,5,1,1,1,0,0,0
2001,33.0,1,1,2.0,1,7,2.0,1.0,1.0,3.0,3.0,0.0,5,1,1,0,0,1,1
2002,75.0,1,1,2.0,0,7,1.0,1.0,3.0,3.0,2.0,0.0,5,2,0,1,0,1,0
2003,79.0,2,1,3.0,0,7,2.0,1.0,6.0,2.0,1.0,0.0,5,1,0,1,0,0,0
2004,32.0,2,1,2.0,0,7,2.0,1.0,4.0,4.0,1.0,0.0,5,1,1,1,0,0,0
2005,70.0,2,1,3.0,4,7,1.0,1.0,2.0,3.0,3.0,0.0,5,1,0,0,1,1,1
2008,45.0,1,1,3.0,0,7,3.0,1.0,2.0,3.0,3.0,0.0,5,1,1,1,0,0,0
2009,33.0,2,1,1.0,0,7,3.0,4.0,3.0,4.0,1.0,0.0,5,1,1,1,0,0,0
2010,80.0,1,1,2.0,0,7,1.0,2.0,2.0,3.0,1.0,0.0,5,1,1,1,0,0,0
2011,64.0,1,3,2.0,0,7,2.0,1.0,0.0,8.0,1.0,0.0,5,2,1,1,0,1,0
2013,53.0,1,1,3.0,1,7,2.0,3.0,4.0,3.0,3.0,0.0,5,1,0,0,0,1,1
2014,42.0,2,1,2.0,2,7,1.0,11.0,3.0,3.0,1.0,0.0,5,2,1,1,0,1,0
2015,31.0,2,1,1.0,0,7,1.0,2.0,3.0,5.0,5.0,0.0,5,1,0,1,0,1,0
2016,54.0,1,1,2.0,1,7,1.0,1.0,6.0,2.0,1.0,2.0,5,1,1,0,0,1,1
2018,28.0,2,3,2.0,1,7,2.0,4.0,3.0,2.0,5.0,0.0,5,1,1,0,0,0,0
2019,37.0,2,1,2.0,3,7,1.0,2.0,1.0,3.0,5.0,0.0,5,2,1,1,0,1,0
2020,18.0,1,1,2.0,1,7,1.0,1.0,5.0,0.0,5.0,1.0,5,1,1,1,0,1,0
2021,37.0,2,1,3.0,3,7,2.0,2.0,6.0,2.0,5.0,1.0,5,1,0,0,1,1,1
2022,43.0,1,3,2.0,0,7,2.0,2.0,3.0,3.0,1.0,0.0,5,1,1,1,0,0,0
2024,39.0,1,3,2.0,1,7,1.0,2.0,7.0,3.0,1.0,0.0,5,1,1,1,0,1,0
2025,52.0,2,3,2.0,0,7,2.0,2.0,3.0,2.0,1.0,0.0,5,2,1,1,1,0,0
2026,22.0,1,3,2.0,0,7,1.0,2.0,1.0,2.0,5.0,0.0,5,1,1,1,0,1,1
2027,35.0,2,3,2.0,1,7,2.0,2.0,3.0,3.0,5.0,0.0,5,1,1,1,0,1,0
2028,25.0,2,1,2.0,1,7,2.0,1.0,3.0,0.0,1.0,0.0,5,1,0,1,0,1,1
2031,70.0,2,1,1.0,0,7,3.0,2.0,3.0,6.0,4.0,0.0,5,2,0,1,0,1,0
2033,59.0,2,2,3.0,1,7,2.0,1.0,0.0,4.0,3.0,0.0,5,1,1,0,0,0,1
2036,30.0,1,1,2.0,3,7,1.0,1.0,5.0,1.0,1.0,0.0,5,1,1,0,0,1,1
2037,62.0,2,3,3.0,0,7,2.0,1.0,6.0,1.0,1.0,0.0,5,2,0,0,0,0,0
2038,35.0,2,1,2.0,2,7,1.0,1.0,6.0,2.0,1.0,0.0,5,1,0,1,0,0,0
2041,78.0,2,1,3.0,4,8,2.0,2.0,0.0,3.0,2.0,0.0,2,1,1,1,0,1,0
2043,41.0,2,1,3.0,4,8,2.0,6.0,3.0,2.0,3.0,0.0,2,1,1,1,1,1,1
2044,53.0,1,1,2.0,2,8,2.0,11.0,5.0,2.0,1.0,3.0,2,1,1,1,0,1,1
2045,74.0,2,1,3.0,4,8,2.0,1.0,6.0,2.0,2.0,0.0,2,1,1,1,1,0,0
2047,46.0,2,1,4.0,1,8,1.0,1.0,1.0,1.0,1.0,0.0,2,1,0,1,0,0,1
2049,61.0,2,3,4.0,1,8,1.0,11.0,5.0,3.0,3.0,0.0,2,1,0,1,0,0,0
2050,48.0,1,1,3.0,1,8,2.0,4.0,3.0,1.0,2.0,0.0,2,2,1,0,0,1,1
2051,21.0,1,3,2.0,1,8,2.0,2.0,0.0,0.0,5.0,0.0,2,2,0,1,0,1,0
2052,77.0,2,1,3.0,3,8,2.0,6.0,2.0,4.0,3.0,0.0,2,1,1,1,1,1,1
2055,32.0,1,1,2.0,1,8,2.0,4.0,3.0,3.0,3.0,0.0,2,1,0,1,1,1,1
2056,19.0,2,1,1.0,0,8,1.0,6.0,2.0,0.0,5.0,0.0,2,1,0,1,0,1,1
2057,29.0,2,1,3.0,4,8,2.0,2.0,1.0,0.0,5.0,0.0,2,1,1,0,0,1,0
2058,60.0,1,1,2.0,1,8,3.0,1.0,6.0,0.0,5.0,0.0,2,1,0,0,0,1,0
2059,34.0,2,3,2.0,1,8,2.0,1.0,2.0,0.0,5.0,0.0,2,1,1,1,0,0,0
2061,57.0,2,1,3.0,4,8,2.0,4.0,0.0,1.0,3.0,0.0,2,1,1,1,0,1,1
2062,24.0,2,1,2.0,3,8,2.0,2.0,1.0,0.0,5.0,0.0,2,1,1,1,1,1,1
2063,31.0,1,1,2.0,2,8,2.0,2.0,3.0,0.0,1.0,0.0,2,1,1,0,0,1,0
2064,63.0,2,1,1.0,1,8,3.0,1.0,1.0,1.0,3.0,0.0,2,1,1,1,0,0,0
2066,86.0,2,1,2.0,3,8,1.0,2.0,3.0,4.0,1.0,0.0,4,1,1,0,0,1,1
2069,61.0,2,1,1.0,1,8,2.0,1.0,3.0,1.0,2.0,1.0,4,1,1,1,0,1,0
2070,70.0,2,3,3.0,0,8,1.0,1.0,1.0,3.0,3.0,0.0,4,1,1,1,0,0,0
2072,43.0,2,3,3.0,3,8,2.0,11.0,5.0,2.0,3.0,3.0,4,2,1,0,0,0,1
2074,58.0,1,1,3.0,4,8,2.0,4.0,2.0,0.0,4.0,0.0,4,1,1,1,1,1,1
2076,24.0,1,3,2.0,3,8,2.0,4.0,7.0,0.0,5.0,0.0,2,1,0,0,1,1,1
2078,26.0,1,2,2.0,1,8,2.0,1.0,1.0,0.0,5.0,2.0,2,1,1,0,1,0,1
2079,53.0,2,1,3.0,1,8,1.0,1.0,6.0,3.0,1.0,0.0,2,1,1,0,1,1,1
2081,60.0,2,1,2.0,1,8,1.0,2.0,2.0,2.0,1.0,0.0,2,1,1,1,0,1,0
2083,38.0,2,1,3.0,1,8,1.0,11.0,3.0,0.0,5.0,0.0,2,1,0,1,0,0,0
2084,61.0,2,2,2.0,1,8,3.0,1.0,1.0,3.0,2.0,0.0,2,1,1,1,0,0,1
2085,65.0,1,1,3.0,1,8,2.0,2.0,3.0,6.0,3.0,2.0,2,1,1,1,0,1,0
2086,48.0,1,1,2.0,1,8,2.0,1.0,2.0,2.0,3.0,0.0,2,1,1,1,0,0,0
2087,32.0,1,2,2.0,0,8,2.0,2.0,4.0,0.0,1.0,0.0,2,1,0,0,1,1,0
2088,23.0,1,1,2.0,1,8,2.0,4.0,2.0,0.0,5.0,0.0,2,1,1,1,1,1,1
2089,38.0,2,1,2.0,0,8,2.0,4.0,3.0,4.0,5.0,0.0,2,1,0,1,0,0,0
2090,61.0,1,1,2.0,2,8,2.0,4.0,3.0,1.0,4.0,0.0,2,1,1,0,0,1,1
2091,48.0,1,2,2.0,1,8,3.0,1.0,0.0,4.0,5.0,0.0,2,1,1,0,0,1,0
2093,77.0,1,1,2.0,1,8,2.0,1.0,4.0,4.0,1.0,3.0,2,1,1,1,1,1,1
2094,29.0,1,1,1.0,1,8,3.0,11.0,5.0,1.0,1.0,3.0,2,1,0,1,0,1,1
2096,63.0,2,1,2.0,1,8,2.0,1.0,5.0,7.0,1.0,0.0,2,1,1,1,0,0,1
2097,23.0,2,1,1.0,1,8,2.0,5.0,4.0,0.0,5.0,0.0,2,1,1,1,0,1,1
2098,67.0,2,1,3.0,1,8,2.0,11.0,0.0,5.0,2.0,0.0,2,1,1,1,0,0,0
2099,28.0,1,1,3.0,0,9,1.0,2.0,3.0,4.0,1.0,0.0,5,1,1,0,0,1,0
2100,22.0,1,1,1.0,1,9,2.0,11.0,4.0,1.0,5.0,0.0,5,1,1,1,0,1,1
2101,43.0,2,3,2.0,0,9,3.0,2.0,1.0,4.0,1.0,0.0,5,2,1,1,1,0,0
2103,43.0,1,1,3.0,1,9,1.0,11.0,1.0,3.0,1.0,0.0,5,1,0,1,0,1,0
2104,39.0,1,1,3.0,1,9,3.0,4.0,3.0,2.0,4.0,0.0,5,2,1,1,1,1,0
2107,29.0,1,3,3.0,0,9,1.0,4.0,3.0,4.0,1.0,0.0,5,2,1,0,1,0,0
2108,70.0,2,3,1.0,1,9,3.0,2.0,1.0,7.0,2.0,0.0,5,1,1,1,0,1,1
2109,59.0,1,1,2.0,1,9,3.0,2.0,3.0,2.0,1.0,0.0,2,2,1,1,1,0,0
2110,,2,1,3.0,3,9,1.0,9.0,1.0,3.0,1.0,0.0,2,1,1,1,1,1,0
2111,67.0,2,1,3.0,1,9,2.0,1.0,4.0,3.0,1.0,0.0,2,1,1,1,0,0,1
2112,27.0,1,1,2.0,2,9,2.0,2.0,0.0,0.0,5.0,0.0,2,1,1,1,0,0,0
2113,62.0,1,1,3.0,3,9,2.0,1.0,1.0,0.0,1.0,0.0,2,1,1,1,0,1,1
2116,35.0,2,1,2.0,1,9,2.0,1.0,6.0,3.0,1.0,0.0,2,1,1,1,0,1,1
2117,42.0,2,2,2.0,1,9,1.0,1.0,0.0,4.0,5.0,0.0,2,1,1,1,1,0,0
2118,37.0,1,3,3.0,1,9,2.0,2.0,3.0,1.0,1.0,0.0,2,2,1,1,0,0,0
2119,36.0,2,1,,1,9,1.0,,3.0,,1.0,0.0,2,2,1,1,0,0,1
2120,35.0,1,3,1.0,1,9,3.0,3.0,7.0,2.0,5.0,0.0,2,1,0,1,0,0,1
2121,26.0,1,3,1.0,4,9,3.0,4.0,2.0,0.0,3.0,0.0,2,2,1,1,1,1,1
2122,76.0,1,3,2.0,0,9,1.0,2.0,0.0,0.0,5.0,0.0,2,1,1,0,1,0,0
2124,66.0,2,1,3.0,0,9,1.0,2.0,3.0,4.0,3.0,0.0,2,2,1,1,1,0,0
2125,37.0,2,3,3.0,1,9,1.0,2.0,3.0,7.0,4.0,0.0,2,1,1,0,0,0,0
2126,67.0,1,2,2.0,2,9,1.0,1.0,1.0,1.0,2.0,2.0,2,1,1,1,0,1,1
2127,24.0,1,1,1.0,0,9,3.0,1.0,3.0,1.0,5.0,0.0,2,1,0,1,0,1,0
2129,30.0,2,1,2.0,3,9,2.0,2.0,3.0,2.0,1.0,0.0,5,1,0,1,0,1,1
2130,41.0,2,1,1.0,0,9,1.0,2.0,2.0,4.0,1.0,0.0,5,2,1,1,1,1,0
2131,57.0,1,3,3.0,1,9,3.0,4.0,1.0,4.0,3.0,0.0,5,2,1,0,1,1,0
2137,41.0,2,1,2.0,0,9,2.0,1.0,3.0,5.0,3.0,0.0,5,1,0,1,0,1,0
2138,27.0,1,1,2.0,1,9,1.0,4.0,1.0,2.0,1.0,0.0,5,2,1,0,0,1,1
2139,55.0,2,1,2.0,0,9,1.0,1.0,5.0,5.0,3.0,0.0,5,1,1,1,1,1,0
2141,45.0,1,1,3.0,4,9,1.0,1.0,2.0,1.0,1.0,2.0,5,1,1,1,0,1,1
2142,54.0,1,1,3.0,3,9,2.0,4.0,0.0,0.0,1.0,0.0,5,1,1,1,0,1,1
2144,88.0,2,1,,0,9,2.0,4.0,3.0,2.0,1.0,0.0,5,1,0,1,1,1,1
2145,63.0,2,1,3.0,1,9,1.0,4.0,2.0,3.0,1.0,0.0,5,2,1,1,0,1,1
2146,54.0,1,1,3.0,1,9,2.0,4.0,4.0,0.0,2.0,0.0,5,1,0,0,0,1,1
2147,,2,3,3.0,3,9,2.0,,3.0,0.0,1.0,0.0,5,1,1,0,0,1,1
2148,51.0,2,1,2.0,1,9,2.0,11.0,2.0,3.0,1.0,0.0,5,1,0,0,0,1,1
2152,48.0,1,1,2.0,1,9,1.0,2.0,5.0,1.0,1.0,0.0,5,1,1,1,0,1,1
2153,70.0,2,1,3.0,1,9,1.0,11.0,4.0,3.0,2.0,0.0,5,1,1,0,1,1,1
2154,62.0,2,1,3.0,1,9,1.0,4.0,4.0,2.0,1.0,0.0,5,1,1,1,1,1,1
2156,54.0,2,1,3.0,3,9,1.0,1.0,5.0,2.0,1.0,0.0,5,1,1,1,1,1,1
2157,39.0,2,1,3.0,3,9,2.0,1.0,6.0,2.0,1.0,0.0,5,1,1,0,0,1,0
2160,65.0,1,1,2.0,1,9,2.0,4.0,3.0,3.0,1.0,0.0,5,1,1,1,1,1,1
2162,33.0,2,1,2.0,2,9,3.0,1.0,3.0,0.0,5.0,0.0,5,1,1,1,0,1,1
2163,24.0,1,3,1.0,3,9,2.0,2.0,3.0,0.0,5.0,0.0,5,1,1,1,0,0,1
2164,24.0,1,1,2.0,1,9,1.0,1.0,6.0,0.0,5.0,0.0,5,1,0,1,0,0,1
2165,20.0,2,1,2.0,2,9,2.0,4.0,2.0,0.0,5.0,0.0,5,1,0,1,1,0,0
2166,65.0,1,1,3.0,3,9,2.0,1.0,6.0,2.0,1.0,0.0,5,1,0,1,0,0,1
2167,58.0,1,1,1.0,0,9,2.0,4.0,6.0,5.0,5.0,0.0,5,1,0,1,0,1,1
2168,79.0,1,1,3.0,1,9,2.0,1.0,5.0,2.0,1.0,3.0,5,1,1,0,0,1,1
2169,79.0,1,1,1.0,1,9,1.0,1.0,5.0,4.0,2.0,2.0,5,1,0,0,0,1,1
2171,44.0,2,1,2.0,2,9,2.0,11.0,3.0,2.0,4.0,0.0,5,1,1,1,1,1,1
2172,74.0,1,1,3.0,1,9,2.0,1.0,6.0,5.0,1.0,1.0,5,1,0,0,0,1,0
2173,68.0,2,1,3.0,1,9,2.0,1.0,4.0,2.0,3.0,0.0,5,1,1,1,0,0,0
2174,27.0,2,1,2.0,1,9,2.0,1.0,3.0,0.0,5.0,0.0,5,2,1,0,0,0,0
2176,47.0,1,1,2.0,3,9,2.0,4.0,4.0,2.0,3.0,3.0,2,1,1,1,1,1,1
2178,36.0,2,3,2.0,2,9,1.0,2.0,2.0,2.0,5.0,0.0,2,1,1,1,0,1,1
2179,33.0,1,1,3.0,1,9,2.0,4.0,3.0,2.0,3.0,2.0,2,1,0,1,1,1,1
2180,23.0,1,3,1.0,2,9,2.0,4.0,2.0,0.0,5.0,0.0,2,1,1,1,1,1,1
2181,40.0,2,1,2.0,3,9,2.0,4.0,0.0,0.0,3.0,0.0,2,1,1,1,0,0,1
2182,29.0,1,1,3.0,3,9,1.0,4.0,0.0,0.0,1.0,0.0,2,1,1,1,1,1,1
2183,37.0,1,1,3.0,4,9,1.0,1.0,1.0,1.0,1.0,0.0,2,1,1,1,1,1,1
2184,26.0,1,1,2.0,2,9,2.0,4.0,2.0,0.0,5.0,0.0,2,1,1,0,0,1,0
